filename,population_size,n_generations,mutate_mode,crossover_mode,best_score,fittest,time
		 (id: 61216, score: 100, library_id: 61, scanned: True)
		 (id: 61217, score: 100, library_id: 61, scanned: True)
		 (id: 61218, score: 100, library_id: 61, scanned: True)
		 (id: 61219, score: 100, library_id: 61, scanned: True)
		 (id: 61220, score: 100, library_id: 61, scanned: True)
		 (id: 61221, score: 100, library_id: 61, scanned: True)
		 (id: 61222, score: 100, library_id: 61, scanned: True)
		 (id: 61223, score: 100, library_id: 61, scanned: True)
		 (id: 61224, score: 100, library_id: 61, scanned: True)
		 (id: 61225, score: 100, library_id: 61, scanned: True)
		 (id: 61226, score: 100, library_id: 61, scanned: True)
		 (id: 61227, score: 100, library_id: 61, scanned: True)
		 (id: 61228, score: 100, library_id: 61, scanned: True)
		 (id: 61229, score: 100, library_id: 61, scanned: True)
		 (id: 61230, score: 100, library_id: 61, scanned: True)
		 (id: 61231, score: 100, library_id: 61, scanned: True)
		 (id: 61232, score: 100, library_id: 61, scanned: True)
		 (id: 61233, score: 100, library_id: 61, scanned: True)
		 (id: 61234, score: 100, library_id: 61, scanned: True)
		 (id: 61235, score: 100, library_id: 61, scanned: True)
		 (id: 61236, score: 100, library_id: 61, scanned: True)
		 (id: 61237, score: 100, library_id: 61, scanned: True)
		 (id: 61238, score: 100, library_id: 61, scanned: True)
		 (id: 61239, score: 100, library_id: 61, scanned: True)
		 (id: 61240, score: 100, library_id: 61, scanned: True)
		 (id: 61241, score: 100, library_id: 61, scanned: True)
		 (id: 61242, score: 100, library_id: 61, scanned: True)
		 (id: 61243, score: 100, library_id: 61, scanned: True)
		 (id: 61244, score: 100, library_id: 61, scanned: True)
		 (id: 61245, score: 100, library_id: 61, scanned: True)
		 (id: 61246, score: 100, library_id: 61, scanned: True)
		 (id: 61247, score: 100, library_id: 61, scanned: True)
		 (id: 61248, score: 100, library_id: 61, scanned: True)
		 (id: 61249, score: 100, library_id: 61, scanned: True)
		 (id: 61250, score: 100, library_id: 61, scanned: True)
		 (id: 61251, score: 100, library_id: 61, scanned: True)
		 (id: 61252, score: 100, library_id: 61, scanned: True)
		 (id: 61253, score: 100, library_id: 61, scanned: True)
		 (id: 61254, score: 100, library_id: 61, scanned: True)
		 (id: 61255, score: 100, library_id: 61, scanned: True)
		 (id: 61256, score: 100, library_id: 61, scanned: True)
		 (id: 61257, score: 100, library_id: 61, scanned: True)
		 (id: 61258, score: 100, library_id: 61, scanned: True)
		 (id: 61259, score: 100, library_id: 61, scanned: True)
		 (id: 61260, score: 100, library_id: 61, scanned: True)
		 (id: 61261, score: 100, library_id: 61, scanned: True)
		 (id: 61262, score: 100, library_id: 61, scanned: True)
		 (id: 61263, score: 100, library_id: 61, scanned: True)
		 (id: 61264, score: 100, library_id: 61, scanned: True)
		 (id: 61265, score: 100, library_id: 61, scanned: True)
		 (id: 61266, score: 100, library_id: 61, scanned: True)
		 (id: 61267, score: 100, library_id: 61, scanned: True)
		 (id: 61268, score: 100, library_id: 61, scanned: True)
		 (id: 61269, score: 100, library_id: 61, scanned: True)
		 (id: 61270, score: 100, library_id: 61, scanned: True)
		 (id: 61271, score: 100, library_id: 61, scanned: True)
		 (id: 61272, score: 100, library_id: 61, scanned: True)
		 (id: 61273, score: 100, library_id: 61, scanned: True)
		 (id: 61274, score: 100, library_id: 61, scanned: True)
		 (id: 61275, score: 100, library_id: 61, scanned: True)
		 (id: 61276, score: 100, library_id: 61, scanned: True)
		 (id: 61277, score: 100, library_id: 61, scanned: True)
		 (id: 61278, score: 100, library_id: 61, scanned: True)
		 (id: 61279, score: 100, library_id: 61, scanned: True)
		 (id: 61280, score: 100, library_id: 61, scanned: True)
		 (id: 61281, score: 100, library_id: 61, scanned: True)
		 (id: 61282, score: 100, library_id: 61, scanned: True)
		 (id: 61283, score: 100, library_id: 61, scanned: True)
		 (id: 61284, score: 100, library_id: 61, scanned: True)
		 (id: 61285, score: 100, library_id: 61, scanned: True)
		 (id: 61286, score: 100, library_id: 61, scanned: True)
		 (id: 61287, score: 100, library_id: 61, scanned: True)
		 (id: 61288, score: 100, library_id: 61, scanned: True)
		 (id: 61289, score: 100, library_id: 61, scanned: True)
		 (id: 61290, score: 100, library_id: 61, scanned: True)
		 (id: 61291, score: 100, library_id: 61, scanned: True)
		 (id: 61292, score: 100, library_id: 61, scanned: True)
		 (id: 61293, score: 100, library_id: 61, scanned: True)
		 (id: 61294, score: 100, library_id: 61, scanned: True)
		 (id: 61295, score: 100, library_id: 61, scanned: True)
		 (id: 61296, score: 100, library_id: 61, scanned: True)
		 (id: 61297, score: 100, library_id: 61, scanned: True)
		 (id: 61298, score: 100, library_id: 61, scanned: True)
		 (id: 61299, score: 100, library_id: 61, scanned: True)
		 (id: 61300, score: 100, library_id: 61, scanned: True)
		 (id: 61301, score: 100, library_id: 61, scanned: True)
		 (id: 61302, score: 100, library_id: 61, scanned: True)
		 (id: 61303, score: 100, library_id: 61, scanned: True)
		 (id: 61304, score: 100, library_id: 61, scanned: True)
		 (id: 61305, score: 100, library_id: 61, scanned: True)
		 (id: 61306, score: 100, library_id: 61, scanned: True)
		 (id: 61307, score: 100, library_id: 61, scanned: True)
		 (id: 61308, score: 100, library_id: 61, scanned: True)
		 (id: 61309, score: 100, library_id: 61, scanned: True)
		 (id: 61310, score: 100, library_id: 61, scanned: True)
		 (id: 61311, score: 100, library_id: 61, scanned: True)
		 (id: 61312, score: 100, library_id: 61, scanned: True)
		 (id: 61313, score: 100, library_id: 61, scanned: True)
		 (id: 61314, score: 100, library_id: 61, scanned: True)
		 (id: 61315, score: 100, library_id: 61, scanned: True)
		 (id: 61316, score: 100, library_id: 61, scanned: True)
		 (id: 61317, score: 100, library_id: 61, scanned: True)
		 (id: 61318, score: 100, library_id: 61, scanned: True)
		 (id: 61319, score: 100, library_id: 61, scanned: True)
		 (id: 61320, score: 100, library_id: 61, scanned: True)
		 (id: 61321, score: 100, library_id: 61, scanned: True)
		 (id: 61322, score: 100, library_id: 61, scanned: True)
		 (id: 61323, score: 100, library_id: 61, scanned: True)
		 (id: 61324, score: 100, library_id: 61, scanned: True)
		 (id: 61325, score: 100, library_id: 61, scanned: True)
		 (id: 61326, score: 100, library_id: 61, scanned: True)
		 (id: 61327, score: 100, library_id: 61, scanned: True)
		 (id: 61328, score: 100, library_id: 61, scanned: True)
		 (id: 61329, score: 100, library_id: 61, scanned: True)
		 (id: 61330, score: 100, library_id: 61, scanned: True)
		 (id: 61331, score: 100, library_id: 61, scanned: True)
		 (id: 61332, score: 100, library_id: 61, scanned: True)
		 (id: 61333, score: 100, library_id: 61, scanned: True)
		 (id: 61334, score: 100, library_id: 61, scanned: True)
		 (id: 61335, score: 100, library_id: 61, scanned: True)
		 (id: 61336, score: 100, library_id: 61, scanned: True)
		 (id: 61337, score: 100, library_id: 61, scanned: True)
		 (id: 61338, score: 100, library_id: 61, scanned: True)
		 (id: 61339, score: 100, library_id: 61, scanned: True)
		 (id: 61340, score: 100, library_id: 61, scanned: True)
		 (id: 61341, score: 100, library_id: 61, scanned: True)
		 (id: 61342, score: 100, library_id: 61, scanned: True)
		 (id: 61343, score: 100, library_id: 61, scanned: True)
		 (id: 61344, score: 100, library_id: 61, scanned: True)
		 (id: 61345, score: 100, library_id: 61, scanned: True)
		 (id: 61346, score: 100, library_id: 61, scanned: True)
		 (id: 61347, score: 100, library_id: 61, scanned: True)
		 (id: 61348, score: 100, library_id: 61, scanned: True)
		 (id: 61349, score: 100, library_id: 61, scanned: True)
		 (id: 61350, score: 100, library_id: 61, scanned: True)
		 (id: 61351, score: 100, library_id: 61, scanned: True)
		 (id: 61352, score: 100, library_id: 61, scanned: True)
		 (id: 61353, score: 100, library_id: 61, scanned: True)
		 (id: 61354, score: 100, library_id: 61, scanned: True)
		 (id: 61355, score: 100, library_id: 61, scanned: True)
		 (id: 61356, score: 100, library_id: 61, scanned: True)
		 (id: 61357, score: 100, library_id: 61, scanned: True)
		 (id: 61358, score: 100, library_id: 61, scanned: True)
		 (id: 61359, score: 100, library_id: 61, scanned: True)
		 (id: 61360, score: 100, library_id: 61, scanned: True)
		 (id: 61361, score: 100, library_id: 61, scanned: True)
		 (id: 61362, score: 100, library_id: 61, scanned: True)
		 (id: 61363, score: 100, library_id: 61, scanned: True)
		 (id: 61364, score: 100, library_id: 61, scanned: True)
		 (id: 61365, score: 100, library_id: 61, scanned: True)
		 (id: 61366, score: 100, library_id: 61, scanned: True)
		 (id: 61367, score: 100, library_id: 61, scanned: True)
		 (id: 61368, score: 100, library_id: 61, scanned: True)
		 (id: 61369, score: 100, library_id: 61, scanned: True)
		 (id: 61370, score: 100, library_id: 61, scanned: True)
		 (id: 61371, score: 100, library_id: 61, scanned: True)
		 (id: 61372, score: 100, library_id: 61, scanned: True)
		 (id: 61373, score: 100, library_id: 61, scanned: True)
		 (id: 61374, score: 100, library_id: 61, scanned: True)
		 (id: 61375, score: 100, library_id: 61, scanned: True)
		 (id: 61376, score: 100, library_id: 61, scanned: True)
		 (id: 61377, score: 100, library_id: 61, scanned: True)
		 (id: 61378, score: 100, library_id: 61, scanned: True)
		 (id: 61379, score: 100, library_id: 61, scanned: True)
		 (id: 61380, score: 100, library_id: 61, scanned: True)
		 (id: 61381, score: 100, library_id: 61, scanned: True)
		 (id: 61382, score: 100, library_id: 61, scanned: True)
		 (id: 61383, score: 100, library_id: 61, scanned: True)
		 (id: 61384, score: 100, library_id: 61, scanned: True)
		 (id: 61385, score: 100, library_id: 61, scanned: True)
		 (id: 61386, score: 100, library_id: 61, scanned: True)
		 (id: 61387, score: 100, library_id: 61, scanned: True)
		 (id: 61388, score: 100, library_id: 61, scanned: True)
		 (id: 61389, score: 100, library_id: 61, scanned: True)
		 (id: 61390, score: 100, library_id: 61, scanned: True)
		 (id: 61391, score: 100, library_id: 61, scanned: True)
		 (id: 61392, score: 100, library_id: 61, scanned: True)
		 (id: 61393, score: 100, library_id: 61, scanned: True)
		 (id: 61394, score: 100, library_id: 61, scanned: True)
		 (id: 61395, score: 100, library_id: 61, scanned: True)
		 (id: 61396, score: 100, library_id: 61, scanned: True)
		 (id: 61397, score: 100, library_id: 61, scanned: True)
		 (id: 61398, score: 100, library_id: 61, scanned: True)
		 (id: 61399, score: 100, library_id: 61, scanned: True)
		 (id: 61400, score: 100, library_id: 61, scanned: True)
		 (id: 61401, score: 100, library_id: 61, scanned: True)
		 (id: 61402, score: 100, library_id: 61, scanned: True)
		 (id: 61403, score: 100, library_id: 61, scanned: True)
		 (id: 61404, score: 100, library_id: 61, scanned: True)
		 (id: 61405, score: 100, library_id: 61, scanned: True)
		 (id: 61406, score: 100, library_id: 61, scanned: True)
		 (id: 61407, score: 100, library_id: 61, scanned: True)
		 (id: 61408, score: 100, library_id: 61, scanned: True)
		 (id: 61409, score: 100, library_id: 61, scanned: True)
		 (id: 61410, score: 100, library_id: 61, scanned: True)
		 (id: 61411, score: 100, library_id: 61, scanned: True)
		 (id: 61412, score: 100, library_id: 61, scanned: True)
		 (id: 61413, score: 100, library_id: 61, scanned: True)
		 (id: 61414, score: 100, library_id: 61, scanned: True)
		 (id: 61415, score: 100, library_id: 61, scanned: True)
		 (id: 61416, score: 100, library_id: 61, scanned: True)
		 (id: 61417, score: 100, library_id: 61, scanned: True)
		 (id: 61418, score: 100, library_id: 61, scanned: True)
		 (id: 61419, score: 100, library_id: 61, scanned: True)
		 (id: 61420, score: 100, library_id: 61, scanned: True)
		 (id: 61421, score: 100, library_id: 61, scanned: True)
		 (id: 61422, score: 100, library_id: 61, scanned: True)
		 (id: 61423, score: 100, library_id: 61, scanned: True)
		 (id: 61424, score: 100, library_id: 61, scanned: True)
		 (id: 61425, score: 100, library_id: 61, scanned: True)
		 (id: 61426, score: 100, library_id: 61, scanned: True)
		 (id: 61427, score: 100, library_id: 61, scanned: True)
		 (id: 61428, score: 100, library_id: 61, scanned: True)
		 (id: 61429, score: 100, library_id: 61, scanned: True)
		 (id: 61430, score: 100, library_id: 61, scanned: True)
		 (id: 61431, score: 100, library_id: 61, scanned: True)
		 (id: 61432, score: 100, library_id: 61, scanned: True)
		 (id: 61433, score: 100, library_id: 61, scanned: True)
		 (id: 61434, score: 100, library_id: 61, scanned: True)
		 (id: 61435, score: 100, library_id: 61, scanned: True)
		 (id: 61436, score: 100, library_id: 61, scanned: True)
		 (id: 61437, score: 100, library_id: 61, scanned: True)
		 (id: 61438, score: 100, library_id: 61, scanned: True)
		 (id: 61439, score: 100, library_id: 61, scanned: True)
		 (id: 61440, score: 100, library_id: 61, scanned: True)
		 (id: 61441, score: 100, library_id: 61, scanned: True)
		 (id: 61442, score: 100, library_id: 61, scanned: True)
		 (id: 61443, score: 100, library_id: 61, scanned: True)
		 (id: 61444, score: 100, library_id: 61, scanned: True)
		 (id: 61445, score: 100, library_id: 61, scanned: True)
		 (id: 61446, score: 100, library_id: 61, scanned: True)
		 (id: 61447, score: 100, library_id: 61, scanned: True)
		 (id: 61448, score: 100, library_id: 61, scanned: True)
		 (id: 61449, score: 100, library_id: 61, scanned: True)
		 (id: 61450, score: 100, library_id: 61, scanned: True)
		 (id: 61451, score: 100, library_id: 61, scanned: True)
		 (id: 61452, score: 100, library_id: 61, scanned: True)
		 (id: 61453, score: 100, library_id: 61, scanned: True)
		 (id: 61454, score: 100, library_id: 61, scanned: True)
		 (id: 61455, score: 100, library_id: 61, scanned: True)
		 (id: 61456, score: 100, library_id: 61, scanned: True)
		 (id: 61457, score: 100, library_id: 61, scanned: True)
		 (id: 61458, score: 100, library_id: 61, scanned: True)
		 (id: 61459, score: 100, library_id: 61, scanned: True)
		 (id: 61460, score: 100, library_id: 61, scanned: True)
		 (id: 61461, score: 100, library_id: 61, scanned: True)
		 (id: 61462, score: 100, library_id: 61, scanned: True)
		 (id: 61463, score: 100, library_id: 61, scanned: True)
		 (id: 61464, score: 100, library_id: 61, scanned: True)
		 (id: 61465, score: 100, library_id: 61, scanned: True)
		 (id: 61466, score: 100, library_id: 61, scanned: True)
		 (id: 61467, score: 100, library_id: 61, scanned: True)
		 (id: 61468, score: 100, library_id: 61, scanned: True)
		 (id: 61469, score: 100, library_id: 61, scanned: True)
		 (id: 61470, score: 100, library_id: 61, scanned: True)
		 (id: 61471, score: 100, library_id: 61, scanned: True)
		 (id: 61472, score: 100, library_id: 61, scanned: True)
		 (id: 61473, score: 100, library_id: 61, scanned: True)
		 (id: 61474, score: 100, library_id: 61, scanned: True)
		 (id: 61475, score: 100, library_id: 61, scanned: True)
		 (id: 61476, score: 100, library_id: 61, scanned: True)
		 (id: 61477, score: 100, library_id: 61, scanned: True)
		 (id: 61478, score: 100, library_id: 61, scanned: True)
		 (id: 61479, score: 100, library_id: 61, scanned: True)
		 (id: 61480, score: 100, library_id: 61, scanned: True)
		 (id: 61481, score: 100, library_id: 61, scanned: True)
		 (id: 61482, score: 100, library_id: 61, scanned: True)
		 (id: 61483, score: 100, library_id: 61, scanned: True)
		 (id: 61484, score: 100, library_id: 61, scanned: True)
		 (id: 61485, score: 100, library_id: 61, scanned: True)
		 (id: 61486, score: 100, library_id: 61, scanned: True)
		 (id: 61487, score: 100, library_id: 61, scanned: True)
		 (id: 61488, score: 100, library_id: 61, scanned: True)
		 (id: 61489, score: 100, library_id: 61, scanned: True)
		 (id: 61490, score: 100, library_id: 61, scanned: True)
		 (id: 61491, score: 100, library_id: 61, scanned: True)
		 (id: 61492, score: 100, library_id: 61, scanned: True)
		 (id: 61493, score: 100, library_id: 61, scanned: True)
		 (id: 61494, score: 100, library_id: 61, scanned: True)
		 (id: 61495, score: 100, library_id: 61, scanned: True)
		 (id: 61496, score: 100, library_id: 61, scanned: True)
		 (id: 61497, score: 100, library_id: 61, scanned: True)
		 (id: 61498, score: 100, library_id: 61, scanned: True)
		 (id: 61499, score: 100, library_id: 61, scanned: True)
		 (id: 61500, score: 100, library_id: 61, scanned: True)
		 (id: 61501, score: 100, library_id: 61, scanned: True)
		 (id: 61502, score: 100, library_id: 61, scanned: True)
		 (id: 61503, score: 100, library_id: 61, scanned: True)
		 (id: 61504, score: 100, library_id: 61, scanned: True)
		 (id: 61505, score: 100, library_id: 61, scanned: True)
		 (id: 61506, score: 100, library_id: 61, scanned: True)
		 (id: 61507, score: 100, library_id: 61, scanned: True)
		 (id: 61508, score: 100, library_id: 61, scanned: True)
		 (id: 61509, score: 100, library_id: 61, scanned: True)
		 (id: 61510, score: 100, library_id: 61, scanned: True)
		 (id: 61511, score: 100, library_id: 61, scanned: True)
		 (id: 61512, score: 100, library_id: 61, scanned: True)
		 (id: 61513, score: 100, library_id: 61, scanned: True)
		 (id: 61514, score: 100, library_id: 61, scanned: True)
		 (id: 61515, score: 100, library_id: 61, scanned: True)
		 (id: 61516, score: 100, library_id: 61, scanned: True)
		 (id: 61517, score: 100, library_id: 61, scanned: True)
		 (id: 61518, score: 100, library_id: 61, scanned: True)
		 (id: 61519, score: 100, library_id: 61, scanned: True)
		 (id: 61520, score: 100, library_id: 61, scanned: True)
		 (id: 61521, score: 100, library_id: 61, scanned: True)
		 (id: 61522, score: 100, library_id: 61, scanned: True)
		 (id: 61523, score: 100, library_id: 61, scanned: True)
		 (id: 61524, score: 100, library_id: 61, scanned: True)
		 (id: 61525, score: 100, library_id: 61, scanned: True)
		 (id: 61526, score: 100, library_id: 61, scanned: True)
		 (id: 61527, score: 100, library_id: 61, scanned: True)
		 (id: 61528, score: 100, library_id: 61, scanned: True)
		 (id: 61529, score: 100, library_id: 61, scanned: True)
		 (id: 61530, score: 100, library_id: 61, scanned: True)
		 (id: 61531, score: 100, library_id: 61, scanned: True)
		 (id: 61532, score: 100, library_id: 61, scanned: True)
		 (id: 61533, score: 100, library_id: 61, scanned: True)
		 (id: 61534, score: 100, library_id: 61, scanned: True)
		 (id: 61535, score: 100, library_id: 61, scanned: True)
		 (id: 61536, score: 100, library_id: 61, scanned: True)
		 (id: 61537, score: 100, library_id: 61, scanned: True)
		 (id: 61538, score: 100, library_id: 61, scanned: True)
		 (id: 61539, score: 100, library_id: 61, scanned: True)
		 (id: 61540, score: 100, library_id: 61, scanned: True)
		 (id: 61541, score: 100, library_id: 61, scanned: True)
		 (id: 61542, score: 100, library_id: 61, scanned: True)
		 (id: 61543, score: 100, library_id: 61, scanned: True)
		 (id: 61544, score: 100, library_id: 61, scanned: True)
		 (id: 61545, score: 100, library_id: 61, scanned: True)
		 (id: 61546, score: 100, library_id: 61, scanned: True)
		 (id: 61547, score: 100, library_id: 61, scanned: True)
		 (id: 61548, score: 100, library_id: 61, scanned: True)
		 (id: 61549, score: 100, library_id: 61, scanned: True)
		 (id: 61550, score: 100, library_id: 61, scanned: True)
		 (id: 61551, score: 100, library_id: 61, scanned: True)
		 (id: 61552, score: 100, library_id: 61, scanned: True)
		 (id: 61553, score: 100, library_id: 61, scanned: True)
		 (id: 61554, score: 100, library_id: 61, scanned: True)
		 (id: 61555, score: 100, library_id: 61, scanned: True)
		 (id: 61556, score: 100, library_id: 61, scanned: True)
		 (id: 61557, score: 100, library_id: 61, scanned: True)
		 (id: 61558, score: 100, library_id: 61, scanned: True)
		 (id: 61559, score: 100, library_id: 61, scanned: True)
		 (id: 61560, score: 100, library_id: 61, scanned: True)
		 (id: 61561, score: 100, library_id: 61, scanned: True)
		 (id: 61562, score: 100, library_id: 61, scanned: True)
		 (id: 61563, score: 100, library_id: 61, scanned: True)
		 (id: 61564, score: 100, library_id: 61, scanned: True)
		 (id: 61565, score: 100, library_id: 61, scanned: True)
		 (id: 61566, score: 100, library_id: 61, scanned: True)
		 (id: 61567, score: 100, library_id: 61, scanned: True)
		 (id: 61568, score: 100, library_id: 61, scanned: True)
		 (id: 61569, score: 100, library_id: 61, scanned: True)
		 (id: 61570, score: 100, library_id: 61, scanned: True)
		 (id: 61571, score: 100, library_id: 61, scanned: True)
		 (id: 61572, score: 100, library_id: 61, scanned: True)
		 (id: 61573, score: 100, library_id: 61, scanned: True)
		 (id: 61574, score: 100, library_id: 61, scanned: True)
		 (id: 61575, score: 100, library_id: 61, scanned: True)
		 (id: 61576, score: 100, library_id: 61, scanned: True)
		 (id: 61577, score: 100, library_id: 61, scanned: True)
		 (id: 61578, score: 100, library_id: 61, scanned: True)
		 (id: 61579, score: 100, library_id: 61, scanned: True)
		 (id: 61580, score: 100, library_id: 61, scanned: True)
		 (id: 61581, score: 100, library_id: 61, scanned: True)
		 (id: 61582, score: 100, library_id: 61, scanned: True)
		 (id: 61583, score: 100, library_id: 61, scanned: True)
		 (id: 61584, score: 100, library_id: 61, scanned: True)
		 (id: 61585, score: 100, library_id: 61, scanned: True)
		 (id: 61586, score: 100, library_id: 61, scanned: True)
		 (id: 61587, score: 100, library_id: 61, scanned: True)
		 (id: 61588, score: 100, library_id: 61, scanned: True)
		 (id: 61589, score: 100, library_id: 61, scanned: True)
		 (id: 61590, score: 100, library_id: 61, scanned: True)
		 (id: 61591, score: 100, library_id: 61, scanned: True)
		 (id: 61592, score: 100, library_id: 61, scanned: True)
		 (id: 61593, score: 100, library_id: 61, scanned: True)
		 (id: 61594, score: 100, library_id: 61, scanned: True)
		 (id: 61595, score: 100, library_id: 61, scanned: True)
		 (id: 61596, score: 100, library_id: 61, scanned: True)
		 (id: 61597, score: 100, library_id: 61, scanned: True)
		 (id: 61598, score: 100, library_id: 61, scanned: True)
		 (id: 61599, score: 100, library_id: 61, scanned: True)
		 (id: 61600, score: 100, library_id: 61, scanned: True)
		 (id: 61601, score: 100, library_id: 61, scanned: True)
		 (id: 61602, score: 100, library_id: 61, scanned: True)
		 (id: 61603, score: 100, library_id: 61, scanned: True)
		 (id: 61604, score: 100, library_id: 61, scanned: True)
		 (id: 61605, score: 100, library_id: 61, scanned: True)
		 (id: 61606, score: 100, library_id: 61, scanned: True)
		 (id: 61607, score: 100, library_id: 61, scanned: True)
		 (id: 61608, score: 100, library_id: 61, scanned: True)
		 (id: 61609, score: 100, library_id: 61, scanned: True)
		 (id: 61610, score: 100, library_id: 61, scanned: True)
		 (id: 61611, score: 100, library_id: 61, scanned: True)
		 (id: 61612, score: 100, library_id: 61, scanned: True)
		 (id: 61613, score: 100, library_id: 61, scanned: True)
		 (id: 61614, score: 100, library_id: 61, scanned: True)
		 (id: 61615, score: 100, library_id: 61, scanned: True)
		 (id: 61616, score: 100, library_id: 61, scanned: True)
		 (id: 61617, score: 100, library_id: 61, scanned: True)
		 (id: 61618, score: 100, library_id: 61, scanned: True)
		 (id: 61619, score: 100, library_id: 61, scanned: True)
		 (id: 61620, score: 100, library_id: 61, scanned: True)
		 (id: 61621, score: 100, library_id: 61, scanned: True)
		 (id: 61622, score: 100, library_id: 61, scanned: True)
		 (id: 61623, score: 100, library_id: 61, scanned: True)
		 (id: 61624, score: 100, library_id: 61, scanned: True)
		 (id: 61625, score: 100, library_id: 61, scanned: True)
		 (id: 61626, score: 100, library_id: 61, scanned: True)
		 (id: 61627, score: 100, library_id: 61, scanned: True)
		 (id: 61628, score: 100, library_id: 61, scanned: True)
		 (id: 61629, score: 100, library_id: 61, scanned: True)
		 (id: 61630, score: 100, library_id: 61, scanned: True)
		 (id: 61631, score: 100, library_id: 61, scanned: True)
		 (id: 61632, score: 100, library_id: 61, scanned: True)
		 (id: 61633, score: 100, library_id: 61, scanned: True)
		 (id: 61634, score: 100, library_id: 61, scanned: True)
		 (id: 61635, score: 100, library_id: 61, scanned: True)
		 (id: 61636, score: 100, library_id: 61, scanned: True)
		 (id: 61637, score: 100, library_id: 61, scanned: True)
		 (id: 61638, score: 100, library_id: 61, scanned: True)
		 (id: 61639, score: 100, library_id: 61, scanned: True)
		 (id: 61640, score: 100, library_id: 61, scanned: True)
		 (id: 61641, score: 100, library_id: 61, scanned: True)
		 (id: 61642, score: 100, library_id: 61, scanned: True)
		 (id: 61643, score: 100, library_id: 61, scanned: True)
		 (id: 61644, score: 100, library_id: 61, scanned: True)
		 (id: 61645, score: 100, library_id: 61, scanned: True)
		 (id: 61646, score: 100, library_id: 61, scanned: True)
		 (id: 61647, score: 100, library_id: 61, scanned: True)
		 (id: 61648, score: 100, library_id: 61, scanned: True)
		 (id: 61649, score: 100, library_id: 61, scanned: True)
		 (id: 61650, score: 100, library_id: 61, scanned: True)
		 (id: 61651, score: 100, library_id: 61, scanned: True)
		 (id: 61652, score: 100, library_id: 61, scanned: True)
		 (id: 61653, score: 100, library_id: 61, scanned: True)
		 (id: 61654, score: 100, library_id: 61, scanned: True)
		 (id: 61655, score: 100, library_id: 61, scanned: True)
		 (id: 61656, score: 100, library_id: 61, scanned: True)
		 (id: 61657, score: 100, library_id: 61, scanned: True)
		 (id: 61658, score: 100, library_id: 61, scanned: True)
		 (id: 61659, score: 100, library_id: 61, scanned: True)
		 (id: 61660, score: 100, library_id: 61, scanned: True)
		 (id: 61661, score: 100, library_id: 61, scanned: True)
		 (id: 61662, score: 100, library_id: 61, scanned: True)
		 (id: 61663, score: 100, library_id: 61, scanned: True)
		 (id: 61664, score: 100, library_id: 61, scanned: True)
		 (id: 61665, score: 100, library_id: 61, scanned: True)
		 (id: 61666, score: 100, library_id: 61, scanned: True)
		 (id: 61667, score: 100, library_id: 61, scanned: True)
		 (id: 61668, score: 100, library_id: 61, scanned: True)
		 (id: 61669, score: 100, library_id: 61, scanned: True)
		 (id: 61670, score: 100, library_id: 61, scanned: True)
		 (id: 61671, score: 100, library_id: 61, scanned: True)
		 (id: 61672, score: 100, library_id: 61, scanned: True)
		 (id: 61673, score: 100, library_id: 61, scanned: True)
		 (id: 61674, score: 100, library_id: 61, scanned: True)
		 (id: 61675, score: 100, library_id: 61, scanned: True)
		 (id: 61676, score: 100, library_id: 61, scanned: True)
		 (id: 61677, score: 100, library_id: 61, scanned: True)
		 (id: 61678, score: 100, library_id: 61, scanned: True)
		 (id: 61679, score: 100, library_id: 61, scanned: True)
		 (id: 61680, score: 100, library_id: 61, scanned: True)
		 (id: 61681, score: 100, library_id: 61, scanned: True)
		 (id: 61682, score: 100, library_id: 61, scanned: True)
		 (id: 61683, score: 100, library_id: 61, scanned: True)
		 (id: 61684, score: 100, library_id: 61, scanned: True)
		 (id: 61685, score: 100, library_id: 61, scanned: True)
		 (id: 61686, score: 100, library_id: 61, scanned: True)
		 (id: 61687, score: 100, library_id: 61, scanned: True)
		 (id: 61688, score: 100, library_id: 61, scanned: True)
		 (id: 61689, score: 100, library_id: 61, scanned: True)
		 (id: 61690, score: 100, library_id: 61, scanned: True)
		 (id: 61691, score: 100, library_id: 61, scanned: True)
		 (id: 61692, score: 100, library_id: 61, scanned: True)
		 (id: 61693, score: 100, library_id: 61, scanned: True)
		 (id: 61694, score: 100, library_id: 61, scanned: True)
		 (id: 61695, score: 100, library_id: 61, scanned: True)
		 (id: 61696, score: 100, library_id: 61, scanned: True)
		 (id: 61697, score: 100, library_id: 61, scanned: True)
		 (id: 61698, score: 100, library_id: 61, scanned: True)
		 (id: 61699, score: 100, library_id: 61, scanned: True)
		 (id: 61700, score: 100, library_id: 61, scanned: True)
		 (id: 61701, score: 100, library_id: 61, scanned: True)
		 (id: 61702, score: 100, library_id: 61, scanned: True)
		 (id: 61703, score: 100, library_id: 61, scanned: True)
		 (id: 61704, score: 100, library_id: 61, scanned: True)
		 (id: 61705, score: 100, library_id: 61, scanned: True)
		 (id: 61706, score: 100, library_id: 61, scanned: True)
		 (id: 61707, score: 100, library_id: 61, scanned: True)
		 (id: 61708, score: 100, library_id: 61, scanned: True)
		 (id: 61709, score: 100, library_id: 61, scanned: True)
		 (id: 61710, score: 100, library_id: 61, scanned: True)
		 (id: 61711, score: 100, library_id: 61, scanned: True)
		 (id: 61712, score: 100, library_id: 61, scanned: True)
		 (id: 61713, score: 100, library_id: 61, scanned: True)
